DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,MIN,MAX,RANGE,MEAN,LU_DES_TH,LU_DES_EN,BHUMIBOL,B_Drainage_water,B-Accumulated_drainage,SIRIKIT,S_Drainage_water,S-Accumulated_drainage,KHWAENOI,K_Drainage_water,K-Accumulated_drainage,PASAK,P_Drainage_water,P-Accumulated_drainage,RAINFALL,FLOOD
28/6/2012,626071.2193,1641801.644,Suphanburi,Doem Bang Nang Buat,Sandy Clay,2,-34,-13,21,-21.53161,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,629309.8249,1636054.837,Suphanburi,Doem Bang Nang Buat,Sandy Clay Loam,6,-27,-13,14,-20.913281,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,589235.3534,1625853.503,Suphanburi,Don Chadi,Sandy Clay Loam,6,-5,18,23,5.469411,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,596020.9394,1619726.311,Suphanburi,Don Chadi,Sandy Loam,10,-21,10,31,-6.760896,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,599715.3686,1619769.33,Suphanburi,Don Chadi,Sandy Clay Loam,6,-33,21,54,-10.316956,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,602642.399,1619302.639,Suphanburi,Don Chadi,Sandy Clay Loam,6,-41,46,87,-14.08213,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,611774.8208,1612551.849,Suphanburi,Don Chadi,Clay Loam,4,-33,-10,23,-24.686277,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,614509.5347,1615362.864,Suphanburi,Don Chadi,Sandy Clay Loam,6,-31,-16,15,-23.745693,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,614620.6433,1612241.847,Suphanburi,Don Chadi,Sandy Clay Loam,6,-31,-20,11,-25.144928,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,601522.2654,1613398.436,Suphanburi,Muang Saphan Buri,Sandy Loam,10,-23,-9,14,-15.62614,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,602741.4831,1608978.38,Suphanburi,Muang Saphan Buri,Sandy Clay Loam,6,-33,-7,26,-20.719774,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,603330.3032,1597897.658,Suphanburi,Muang Saphan Buri,Clay,1,-30,-21,9,-24.879689,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,603520.3964,1595755.299,Suphanburi,Muang Saphan Buri,Sandy Clay,2,-36,-19,17,-28.734474,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,605184.9091,1609832.263,Suphanburi,Muang Saphan Buri,Sandy Clay Loam,6,-31,-11,20,-20.449895,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,605628.2608,1598943.896,Suphanburi,Muang Saphan Buri,Sandy Loam,10,-34,-18,16,-26.450873,ไม้ผล,Orchard,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,606729.5632,1608991.089,Suphanburi,Muang Saphan Buri,Sandy Loam,10,-33,-11,22,-21.551392,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,606987.8171,1604837.432,Suphanburi,Muang Saphan Buri,Clay,1,-68,-18,50,-26.394293,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,608823.7363,1607968.541,Suphanburi,Muang Saphan Buri,Clay Loam,4,-31,-15,16,-24.351715,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,614979.1985,1600761.887,Suphanburi,Muang Saphan Buri,Sandy Loam,10,-37,-14,23,-24.857214,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,615667.2455,1596495.617,Suphanburi,Muang Saphan Buri,Clay,1,-51,-10,41,-27.058687,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,616342.5143,1602672.752,Suphanburi,Muang Saphan Buri,Sandy Clay Loam,6,-55,-3,52,-26.106807,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,616530.4427,1596087.392,Suphanburi,Muang Saphan Buri,Clay,1,-47,-1,46,-26.455774,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,616839.2377,1602875.919,Suphanburi,Muang Saphan Buri,Sandy Clay Loam,6,-39,-7,32,-24.290989,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,620759.1426,1602370.105,Suphanburi,Muang Saphan Buri,Sandy Loam,10,-31,-8,23,-21.963779,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,625051.3602,1599464.475,Suphanburi,Muang Saphan Buri,Clay,1,-38,-17,21,-26.774264,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,630201.1901,1597950.1,Suphanburi,Muang Saphan Buri,Clay,1,-40,-19,21,-28.092704,ไม้ผล,Orchard,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,572941.8911,1638962.803,Suphanburi,Nong Ya Sai,Sandy Loam,10,29,42,13,35.175317,ไม้ยืนต้น,Perennial crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,573178.4556,1635794.613,Suphanburi,Nong Ya Sai,Sandy Loam,10,21,55,34,34.416121,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,573718.6352,1635828.812,Suphanburi,Nong Ya Sai,Sandy Loam,10,15,47,32,32.825655,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,585064.0472,1639853.968,Suphanburi,Nong Ya Sai,Loamy Sand,11,-16,39,55,14.768847,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,588305.3438,1637675.649,Suphanburi,Nong Ya Sai,Sandy Loam,10,-16,33,49,8.6157,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,589307.6575,1634299.68,Suphanburi,Nong Ya Sai,Sandy Clay Loam,6,-20,41,61,6.586648,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,596528.9094,1633193.13,Suphanburi,Nong Ya Sai,Sandy Clay Loam,6,-25,21,46,-4.423715,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,601501.5048,1629172.156,Suphanburi,Nong Ya Sai,Sandy Clay Loam,6,-21,7,28,-10.231924,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,603511.2845,1639816.643,Suphanburi,Nong Ya Sai,Sandy Clay,2,-25,-2,23,-14.240047,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,605274.434,1632911.058,Suphanburi,Nong Ya Sai,Sandy Loam,10,-19,-7,12,-13.683402,แหล่งน้ำที่สร้างขึ้น,Artificial water body,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,608127.011,1632229.663,Suphanburi,Sam Chuk,Sandy Loam,10,-32,-6,26,-17.212865,พื้นที่นา,Paddy field,6197.00,8.00,7100.84,4323.00,28.04,5618.07,250.00,4.32,734.35,114.00,1.31,674.47,1.50,No
28/6/2012,609639.5243,1638233.387,Suphanburi,Sam Chuk,Sandy Clay,2,-30,-7,23,-19.906573,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,609704.1877,1628464.873,Suphanburi,Sam Chuk,Sandy Clay Loam,6,-33,-4,29,-18.79307,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,616892.718,1630952.861,Suphanburi,Sam Chuk,Sandy Clay Loam,6,-35,-10,25,-23.2288,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,618995.7087,1630644.421,Suphanburi,Sam Chuk,Sandy Loam,10,-30,-7,23,-20.727874,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,621618.4895,1624944.403,Suphanburi,Sam Chuk,Sandy Loam,10,-28,-20,8,-22.895009,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,621955.1353,1626768.765,Suphanburi,Sam Chuk,Sandy Clay Loam,6,-31,-17,14,-23.829039,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,622429.2609,1627924.408,Suphanburi,Sam Chuk,Clay Loam,4,-34,-17,17,-24.170088,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,624026.8624,1631877.053,Suphanburi,Sam Chuk,Sandy Loam,10,-34,-15,19,-23.361184,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,625260.0612,1633750.351,Suphanburi,Sam Chuk,Sandy Clay,2,-28,-17,11,-23.119122,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,627086.2429,1629907.808,Suphanburi,Sam Chuk,Clay,1,-27,-17,10,-22.638908,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,627144.5762,1632732.936,Suphanburi,Sam Chuk,Sandy Clay Loam,6,-31,-14,17,-22.690628,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,627585.2381,1631921.735,Suphanburi,Sam Chuk,Sandy Clay Loam,6,-26,-14,12,-20.274069,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,628859.0374,1632006.827,Suphanburi,Sam Chuk,Sandy Clay Loam,6,-28,-21,7,-24.146154,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,620046.0908,1616332.561,Suphanburi,Si Prachan,Sandy Loam,10,-31,-13,18,-23.44776,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,No
28/6/2012,622387.6845,1615966.564,Suphanburi,Si Prachan,Sandy Clay Loam,6,-40,-13,27,-23.822461,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,Yes
28/6/2012,622577.6274,1616157.334,Suphanburi,Si Prachan,Sandy Loam,10,-28,-10,18,-21.019998,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,No
28/6/2012,623021.3883,1614370.049,Suphanburi,Si Prachan,Sandy Clay Loam,6,-34,-12,22,-24.563461,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,No
28/6/2012,623160.0722,1624521.543,Suphanburi,Si Prachan,Sandy Loam,10,-40,-5,35,-23.227055,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,No
28/6/2012,625739.4239,1623828.824,Suphanburi,Si Prachan,Sandy Clay Loam,6,-41,-1,40,-23.080412,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,Yes
28/6/2012,627939.3831,1626324.463,Suphanburi,Si Prachan,Clay,1,-32,-13,19,-23.052696,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,No
28/6/2012,628311.8437,1623429.687,Suphanburi,Si Prachan,Sandy Clay Loam,6,-36,-4,32,-21.742613,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,No
28/6/2012,629074.243,1622705.467,Suphanburi,Si Prachan,Sandy Clay Loam,6,-34,-11,23,-22.769731,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,No
28/6/2012,630502.4552,1625767.953,Suphanburi,Si Prachan,Sandy Clay,2,-29,-17,12,-23.226858,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,2.00,No
28/6/2012,586584.5302,1572086.574,Suphanburi,Song Phi Nong,Loam,7,-28,-16,12,-21.99248,ไม้ยืนต้น,Perennial crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,586926.5187,1569591.703,Suphanburi,Song Phi Nong,Water,0,-21,35,56,-0.418188,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,587465.2339,1560075.906,Suphanburi,Song Phi Nong,Sandy Clay Loam,6,-24,-14,10,-20.73613,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,593354.8272,1565163.927,Suphanburi,Song Phi Nong,Sandy Clay Loam,6,-37,18,55,-21.695505,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,598891.3485,1563405.21,Suphanburi,Song Phi Nong,Sandy Clay Loam,6,-31,-20,11,-25.094171,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,602306.954,1567049.978,Suphanburi,Song Phi Nong,Sandy Clay Loam,6,-35,-19,16,-26.012465,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,605373.1201,1572690.43,Suphanburi,Song Phi Nong,Sandy Clay,2,-37,-18,19,-26.423962,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,606536.6398,1568342.101,Suphanburi,Song Phi Nong,Sandy Clay Loam,6,-41,-17,24,-27.028421,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,No
28/6/2012,611321.2701,1574064.646,Suphanburi,Song Phi Nong,Clay,1,-43,-9,34,-28.016415,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,616601.5642,1566363.523,Suphanburi,Song Phi Nong,Clay,1,-47,-18,29,-27.617664,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,621168.6641,1572042.656,Suphanburi,Song Phi Nong,Clay,1,-80,-13,67,-28.237312,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,0.00,Yes
28/6/2012,586827.5888,1616065.484,Suphanburi,U Thong,Loamy Sand,11,-6,6,12,-0.415737,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,586945.7055,1610323.716,Suphanburi,U Thong,Clay Loam,4,-3,43,46,18.585652,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,587367.5789,1615982.359,Suphanburi,U Thong,Sandy Loam,10,-8,5,13,-2.729487,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,588628.0268,1595876.496,Suphanburi,U Thong,Silty Clay Loam,5,1,60,59,22.027776,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,588654.8114,1576191.28,Suphanburi,U Thong,Loam,7,-27,-14,13,-20.881445,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,588778.1613,1603810.6,Suphanburi,U Thong,Clay Loam,4,-2,84,86,46.783847,ไม้ยืนต้น,Perennial crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,588903.4251,1609360.854,Suphanburi,U Thong,Silty Clay Loam,5,18,52,34,37.190349,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,589785.8131,1602685.524,Suphanburi,U Thong,Clay Loam,4,2,81,79,45.791127,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,589929.5017,1604242.337,Suphanburi,U Thong,Clay Loam,4,-1,64,65,24.865077,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,590432.6268,1596448.662,Suphanburi,U Thong,Water,0,-19,150,169,63.532445,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,590475.1877,1598297.539,Suphanburi,U Thong,Water,0,-21,247,268,86.570551,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,590990.7347,1592402.419,Suphanburi,U Thong,Clay Loam,4,-25,87,112,11.934628,พืชไร่,Field crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,591044.1372,1599622.415,Suphanburi,U Thong,Clay Loam,4,5,68,63,27.139658,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,591073.336,1604159.156,Suphanburi,U Thong,Clay Loam,4,-14,67,81,9.406349,ไม้ยืนต้น,Perennial crop,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,591548.0542,1590815.072,Suphanburi,U Thong,Clay Loam,4,-38,27,65,-7.752662,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,591659.8915,1593740.318,Suphanburi,U Thong,Clay Loam,4,-13,9,22,-3.210273,ไม้ผล,Orchard,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,592792.9098,1584040.857,Suphanburi,U Thong,Sandy Clay,2,-32,-17,15,-25.066578,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,593057.9249,1602292.313,Suphanburi,U Thong,Clay Loam,4,-25,28,53,-7.432909,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,593099.4733,1600018.118,Suphanburi,U Thong,Sandy Loam,10,-31,10,41,-11.907632,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,593212.2204,1576448.359,Suphanburi,U Thong,Sandy Clay Loam,6,-35,56,91,-23.776404,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,595391.7733,1600823.974,Suphanburi,U Thong,Clay Loam,4,-29,-2,27,-15.115149,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,596088.8593,1610287.496,Suphanburi,U Thong,Sandy Clay Loam,6,-32,9,41,-13.93805,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,596363.6668,1599664.634,Suphanburi,U Thong,Sandy Clay Loam,6,-32,-6,26,-19.207367,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,597137.3455,1578990.208,Suphanburi,U Thong,Sandy Clay Loam,6,-36,-12,24,-26.032211,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,597695.9375,1598371.638,Suphanburi,U Thong,Clay,1,-33,-13,20,-22.878352,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,597848.1812,1592956.469,Suphanburi,U Thong,Clay,1,-33,-16,17,-26.194337,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,598724.2627,1583415.124,Suphanburi,U Thong,Sandy Clay,2,-45,-13,32,-26.04474,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,599856.8698,1597910.829,Suphanburi,U Thong,Clay Loam,4,-38,-9,29,-24.030792,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,600325.3991,1605377.237,Suphanburi,U Thong,Sandy Loam,10,-28,-2,26,-18.10313,พืชสวน,Horticulture,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,600557.7714,1584813.111,Suphanburi,U Thong,Clay,1,-35,-17,18,-27.627675,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,Yes
28/6/2012,601366.4554,1586312.439,Suphanburi,U Thong,Clay,1,-42,-17,25,-28.385261,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,Yes
28/6/2012,601413.0169,1603134.21,Suphanburi,U Thong,Sandy Clay Loam,6,-31,-11,20,-22.128122,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,No
28/6/2012,601415.4124,1591088.491,Suphanburi,U Thong,Clay,1,-32,-21,11,-26.767568,พื้นที่นา,Paddy field,6195.00,8.00,7108.84,4301.00,28.14,5646.21,246.00,4.32,738.67,112.00,1.75,676.22,1.50,Yes
