DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,CONSTRUCTION,AGRICULTURE,FOREST,INDUSTRY,WATER,OTHER,BHUMIBOL,B_Drainage_water,B-Accumulated_drainage,SIRIKIT,S_Drainage_water,S-Accumulated_drainage,KHWAENOI,K_Drainage_water,K-Accumulated_drainage,PASAK,P_Drainage_water,P-Accumulated_drainage,RAINFALL,LEVEL,FLOOD
18/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11908.00,58.00,965.72,8222.00,37.02,694.50,612.00,10.37,186.66,664.00,4.37,114.19,0.00,0,No
18/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11908.00,58.00,965.72,8222.00,37.02,694.50,612.00,10.37,186.66,664.00,4.37,114.19,0.00,0,No
19/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11858.00,58.00,1023.72,8190.00,37.18,731.68,603.00,10.37,197.03,659.00,3.51,117.70,0.00,0,No
19/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11858.00,58.00,1023.72,8190.00,37.18,731.68,603.00,10.37,197.03,659.00,3.51,117.70,0.00,0,No
19/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11858.00,58.00,1023.72,8190.00,37.18,731.68,603.00,10.37,197.03,659.00,3.51,117.70,0.00,0,No
19/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11858.00,58.00,1023.72,8190.00,37.18,731.68,603.00,10.37,197.03,659.00,3.51,117.70,0.00,0,No
19/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11858.00,58.00,1023.72,8190.00,37.18,731.68,603.00,10.37,197.03,659.00,3.51,117.70,0.00,0,No
19/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11858.00,58.00,1023.72,8190.00,37.18,731.68,603.00,10.37,197.03,659.00,3.51,117.70,0.00,0,No
20/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11808.00,58.00,1081.72,8162.00,37.16,768.84,595.00,10.37,207.40,655.00,3.50,121.20,0.00,0,No
20/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11808.00,58.00,1081.72,8162.00,37.16,768.84,595.00,10.37,207.40,655.00,3.50,121.20,0.00,0,No
20/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11808.00,58.00,1081.72,8162.00,37.16,768.84,595.00,10.37,207.40,655.00,3.50,121.20,0.00,0,No
20/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11808.00,58.00,1081.72,8162.00,37.16,768.84,595.00,10.37,207.40,655.00,3.50,121.20,0.00,0,No
20/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11808.00,58.00,1081.72,8162.00,37.16,768.84,595.00,10.37,207.40,655.00,3.50,121.20,0.00,0,No
20/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11808.00,58.00,1081.72,8162.00,37.16,768.84,595.00,10.37,207.40,655.00,3.50,121.20,0.00,0,No
21/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11757.00,58.00,1139.72,8130.00,37.29,806.13,587.00,10.37,217.77,651.00,3.49,124.69,0.00,0,No
21/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11757.00,58.00,1139.72,8130.00,37.29,806.13,587.00,10.37,217.77,651.00,3.49,124.69,0.00,0,No
21/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11757.00,58.00,1139.72,8130.00,37.29,806.13,587.00,10.37,217.77,651.00,3.49,124.69,0.00,0,No
21/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11757.00,58.00,1139.72,8130.00,37.29,806.13,587.00,10.37,217.77,651.00,3.49,124.69,0.00,0,No
21/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11757.00,58.00,1139.72,8130.00,37.29,806.13,587.00,10.37,217.77,651.00,3.49,124.69,0.00,0,No
21/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11757.00,58.00,1139.72,8130.00,37.29,806.13,587.00,10.37,217.77,651.00,3.49,124.69,0.00,0,No
22/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11704.00,58.00,1197.72,8099.00,37.04,843.17,579.00,10.37,228.14,647.00,3.49,128.18,0.00,0,No
22/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11704.00,58.00,1197.72,8099.00,37.04,843.17,579.00,10.37,228.14,647.00,3.49,128.18,0.00,0,No
22/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11704.00,58.00,1197.72,8099.00,37.04,843.17,579.00,10.37,228.14,647.00,3.49,128.18,0.00,0,No
22/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11704.00,58.00,1197.72,8099.00,37.04,843.17,579.00,10.37,228.14,647.00,3.49,128.18,0.00,0,No
22/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11704.00,58.00,1197.72,8099.00,37.04,843.17,579.00,10.37,228.14,647.00,3.49,128.18,0.00,0,No
22/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11704.00,58.00,1197.72,8099.00,37.04,843.17,579.00,10.37,228.14,647.00,3.49,128.18,0.00,0,No
23/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11654.00,56.00,1253.72,8073.00,35.02,878.19,570.00,10.37,238.51,643.00,3.48,131.66,0.00,0,No
23/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11654.00,56.00,1253.72,8073.00,35.02,878.19,570.00,10.37,238.51,643.00,3.48,131.66,0.00,0,No
23/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11654.00,56.00,1253.72,8073.00,35.02,878.19,570.00,10.37,238.51,643.00,3.48,131.66,0.00,0,No
23/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11654.00,56.00,1253.72,8073.00,35.02,878.19,570.00,10.37,238.51,643.00,3.48,131.66,0.00,0,No
23/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11654.00,56.00,1253.72,8073.00,35.02,878.19,570.00,10.37,238.51,643.00,3.48,131.66,0.00,0,No
23/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11654.00,56.00,1253.72,8073.00,35.02,878.19,570.00,10.37,238.51,643.00,3.48,131.66,0.00,0,No
24/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,0,No
24/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,0,No
24/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,0,No
24/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,0,No
24/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,0,No
24/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11605.00,55.00,1308.72,8044.00,35.09,913.28,564.00,10.37,248.88,639.00,3.47,135.13,0.00,0,No
25/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11552.00,58.00,1366.72,8013.00,39.03,952.31,556.00,10.37,259.25,635.00,3.46,138.59,0.00,0,No
25/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11552.00,58.00,1366.72,8013.00,39.03,952.31,556.00,10.37,259.25,635.00,3.46,138.59,0.00,0,No
25/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11552.00,58.00,1366.72,8013.00,39.03,952.31,556.00,10.37,259.25,635.00,3.46,138.59,0.00,0,No
25/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11552.00,58.00,1366.72,8013.00,39.03,952.31,556.00,10.37,259.25,635.00,3.46,138.59,0.00,0,No
25/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11552.00,58.00,1366.72,8013.00,39.03,952.31,556.00,10.37,259.25,635.00,3.46,138.59,0.00,0,No
25/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11552.00,58.00,1366.72,8013.00,39.03,952.31,556.00,10.37,259.25,635.00,3.46,138.59,0.00,0,No
26/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11499.00,58.00,1424.72,7975.00,39.06,991.37,548.00,10.37,269.62,629.00,3.51,142.10,0.00,0,No
26/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11499.00,58.00,1424.72,7975.00,39.06,991.37,548.00,10.37,269.62,629.00,3.51,142.10,0.00,0,No
26/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11499.00,58.00,1424.72,7975.00,39.06,991.37,548.00,10.37,269.62,629.00,3.51,142.10,0.00,0,No
26/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11499.00,58.00,1424.72,7975.00,39.06,991.37,548.00,10.37,269.62,629.00,3.51,142.10,0.00,0,No
26/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11499.00,58.00,1424.72,7975.00,39.06,991.37,548.00,10.37,269.62,629.00,3.51,142.10,0.00,0,No
26/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11499.00,58.00,1424.72,7975.00,39.06,991.37,548.00,10.37,269.62,629.00,3.51,142.10,0.00,0,No
27/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11447.00,58.00,1482.72,7928.00,44.15,1035.52,543.00,8.93,278.55,625.00,3.51,145.61,0.00,0,No
27/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11447.00,58.00,1482.72,7928.00,44.15,1035.52,543.00,8.93,278.55,625.00,3.51,145.61,0.00,0,No
27/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11447.00,58.00,1482.72,7928.00,44.15,1035.52,543.00,8.93,278.55,625.00,3.51,145.61,0.00,0,No
27/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11447.00,58.00,1482.72,7928.00,44.15,1035.52,543.00,8.93,278.55,625.00,3.51,145.61,0.00,0,No
27/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11447.00,58.00,1482.72,7928.00,44.15,1035.52,543.00,8.93,278.55,625.00,3.51,145.61,0.00,0,No
27/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11447.00,58.00,1482.72,7928.00,44.15,1035.52,543.00,8.93,278.55,625.00,3.51,145.61,0.00,0,No
28/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11394.00,58.00,1540.72,7883.00,44.19,1079.71,537.00,8.64,287.19,621.00,3.50,149.11,0.00,0,No
28/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11394.00,58.00,1540.72,7883.00,44.19,1079.71,537.00,8.64,287.19,621.00,3.50,149.11,0.00,0,No
28/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11394.00,58.00,1540.72,7883.00,44.19,1079.71,537.00,8.64,287.19,621.00,3.50,149.11,0.00,0,No
28/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11394.00,58.00,1540.72,7883.00,44.19,1079.71,537.00,8.64,287.19,621.00,3.50,149.11,0.00,0,No
28/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11394.00,58.00,1540.72,7883.00,44.19,1079.71,537.00,8.64,287.19,621.00,3.50,149.11,0.00,0,No
28/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11394.00,58.00,1540.72,7883.00,44.19,1079.71,537.00,8.64,287.19,621.00,3.50,149.11,0.00,0,No
29/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11336.00,58.00,1598.72,7838.00,45.39,1125.10,530.00,8.64,295.83,617.00,3.49,152.60,0.00,0,No
29/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11336.00,58.00,1598.72,7838.00,45.39,1125.10,530.00,8.64,295.83,617.00,3.49,152.60,0.00,0,No
29/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11336.00,58.00,1598.72,7838.00,45.39,1125.10,530.00,8.64,295.83,617.00,3.49,152.60,0.00,0,No
29/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11336.00,58.00,1598.72,7838.00,45.39,1125.10,530.00,8.64,295.83,617.00,3.49,152.60,0.00,0,No
29/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11336.00,58.00,1598.72,7838.00,45.39,1125.10,530.00,8.64,295.83,617.00,3.49,152.60,0.00,0,No
29/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11336.00,58.00,1598.72,7838.00,45.39,1125.10,530.00,8.64,295.83,617.00,3.49,152.60,0.00,0,No
30/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11287.00,58.00,1656.72,7798.00,46.18,1171.28,522.00,8.64,304.47,613.00,3.48,156.08,0.00,0,No
30/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11287.00,58.00,1656.72,7798.00,46.18,1171.28,522.00,8.64,304.47,613.00,3.48,156.08,0.00,0,No
30/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11287.00,58.00,1656.72,7798.00,46.18,1171.28,522.00,8.64,304.47,613.00,3.48,156.08,0.00,0,No
30/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11287.00,58.00,1656.72,7798.00,46.18,1171.28,522.00,8.64,304.47,613.00,3.48,156.08,0.00,0,No
30/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11287.00,58.00,1656.72,7798.00,46.18,1171.28,522.00,8.64,304.47,613.00,3.48,156.08,0.00,0,No
30/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11287.00,58.00,1656.72,7798.00,46.18,1171.28,522.00,8.64,304.47,613.00,3.48,156.08,0.00,0,No
31/1/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11227.00,58.00,1714.72,7756.00,45.64,1216.92,514.00,8.64,313.11,608.00,3.48,159.56,0.00,0,No
31/1/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11227.00,58.00,1714.72,7756.00,45.64,1216.92,514.00,8.64,313.11,608.00,3.48,159.56,0.00,0,No
31/1/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11227.00,58.00,1714.72,7756.00,45.64,1216.92,514.00,8.64,313.11,608.00,3.48,159.56,0.00,0,No
31/1/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11227.00,58.00,1714.72,7756.00,45.64,1216.92,514.00,8.64,313.11,608.00,3.48,159.56,0.00,0,No
31/1/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11227.00,58.00,1714.72,7756.00,45.64,1216.92,514.00,8.64,313.11,608.00,3.48,159.56,0.00,0,No
31/1/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11227.00,58.00,1714.72,7756.00,45.64,1216.92,514.00,8.64,313.11,608.00,3.48,159.56,0.00,0,No
1/2/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11172.00,60.00,1774.72,7713.00,48.12,1265.04,506.00,8.64,321.75,604.00,3.47,163.03,0.00,0,Yes
1/2/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11172.00,60.00,1774.72,7713.00,48.12,1265.04,506.00,8.64,321.75,604.00,3.47,163.03,0.00,0,Yes
1/2/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11172.00,60.00,1774.72,7713.00,48.12,1265.04,506.00,8.64,321.75,604.00,3.47,163.03,0.00,0,Yes
1/2/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11172.00,60.00,1774.72,7713.00,48.12,1265.04,506.00,8.64,321.75,604.00,3.47,163.03,0.00,0,Yes
1/2/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11172.00,60.00,1774.72,7713.00,48.12,1265.04,506.00,8.64,321.75,604.00,3.47,163.03,0.00,0,Yes
1/2/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11172.00,60.00,1774.72,7713.00,48.12,1265.04,506.00,8.64,321.75,604.00,3.47,163.03,0.00,0,Yes
2/2/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11115.00,64.01,1838.73,7667.00,49.17,1314.21,498.00,8.64,330.39,600.00,4.37,167.40,0.00,0,Yes
2/2/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11115.00,64.01,1838.73,7667.00,49.17,1314.21,498.00,8.64,330.39,600.00,4.37,167.40,0.00,0,Yes
2/2/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11115.00,64.01,1838.73,7667.00,49.17,1314.21,498.00,8.64,330.39,600.00,4.37,167.40,0.00,0,Yes
2/2/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11115.00,64.01,1838.73,7667.00,49.17,1314.21,498.00,8.64,330.39,600.00,4.37,167.40,0.00,0,Yes
2/2/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11115.00,64.01,1838.73,7667.00,49.17,1314.21,498.00,8.64,330.39,600.00,4.37,167.40,0.00,0,Yes
2/2/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11115.00,64.01,1838.73,7667.00,49.17,1314.21,498.00,8.64,330.39,600.00,4.37,167.40,0.00,0,Yes
3/2/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11060.00,60.00,1898.73,7625.00,49.19,1363.40,490.00,8.64,339.03,593.00,6.09,173.49,0.00,0,Yes
3/2/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11060.00,60.00,1898.73,7625.00,49.19,1363.40,490.00,8.64,339.03,593.00,6.09,173.49,0.00,0,Yes
3/2/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11060.00,60.00,1898.73,7625.00,49.19,1363.40,490.00,8.64,339.03,593.00,6.09,173.49,0.00,0,Yes
3/2/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11060.00,60.00,1898.73,7625.00,49.19,1363.40,490.00,8.64,339.03,593.00,6.09,173.49,0.00,0,Yes
3/2/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11060.00,60.00,1898.73,7625.00,49.19,1363.40,490.00,8.64,339.03,593.00,6.09,173.49,0.00,0,Yes
3/2/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,0,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11060.00,60.00,1898.73,7625.00,49.19,1363.40,490.00,8.64,339.03,593.00,6.09,173.49,0.00,0,Yes
4/2/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11003.00,60.00,1958.73,7583.00,49.06,1412.46,482.00,8.64,347.67,588.00,6.07,179.56,0.00,0,Yes
4/2/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,6,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11003.00,60.00,1958.73,7583.00,49.06,1412.46,482.00,8.64,347.67,588.00,6.07,179.56,0.00,0,Yes
4/2/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,1,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11003.00,60.00,1958.73,7583.00,49.06,1412.46,482.00,8.64,347.67,588.00,6.07,179.56,0.00,0,Yes
4/2/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,10,68397.08,390994.14,5314.82,16898.71,28142.99,1018.30,11003.00,60.00,1958.73,7583.00,49.06,1412.46,482.00,8.64,347.67,588.00,6.07,179.56,0.00,0,Yes
